distribution_id,beneficiary_id,distribution_date,assistance_type,amount,cycle
1562,576,6/17/2025,food,110,3
1563,577,4/20/2025,cash,100,1
1564,577,5/14/2025,food,110,2
1565,577,6/15/2025,food,90,3
1566,578,4/15/2025,food,90,1
1567,578,5/18/2025,food,100,2
1568,578,6/16/2025,cash,110,3
1569,579,4/12/2025,food,90,1
1570,579,5/15/2025,food,90,2
1571,579,6/19/2025,cash,90,3
1572,580,4/14/2025,cash,90,1
1573,580,5/20/2025,food,90,2
1574,580,6/17/2025,food,90,3
1575,581,4/14/2025,food,110,1
1576,581,5/14/2025,cash,100,2
1577,581,6/16/2025,food,90,3
1578,582,4/14/2025,food,100,1
1579,582,6/14/2025,food,90,3
1580,583,4/16/2025,food,110,1
1581,583,5/16/2025,food,100,2
1582,583,6/12/2025,cash,100,3
1583,584,4/10/2025,cash,90,1
1584,584,5/18/2025,food,90,2
1585,584,6/20/2025,food,90,3
1586,585,4/20/2025,cash,90,1
1587,585,5/19/2025,food,100,2
1588,585,6/13/2025,cash,110,3
1589,586,4/14/2025,food,90,1
1590,586,5/18/2025,food,90,2
1591,586,6/16/2025,cash,110,3
1592,587,4/12/2025,cash,110,1
1593,587,5/14/2025,food,90,2
1594,587,6/16/2025,cash,90,3
1595,588,4/12/2025,cash,90,1
1596,588,5/10/2025,cash,110,2
1597,588,6/19/2025,food,100,3
1598,589,4/11/2025,cash,100,1
1599,589,5/17/2025,cash,110,2
1600,589,6/19/2025,food,90,3
1601,590,4/14/2025,cash,110,1
1602,590,5/18/2025,food,100,2
1603,590,6/18/2025,food,100,3
1604,591,4/15/2025,cash,110,1
1605,591,5/20/2025,food,90,2
1606,591,6/13/2025,cash,100,3
1607,592,4/14/2025,cash,110,1
1608,592,5/13/2025,food,110,2
1609,592,6/10/2025,cash,110,3
1610,593,4/17/2025,cash,100,1
1611,593,5/15/2025,food,90,2
1612,593,6/17/2025,food,90,3
1613,594,4/15/2025,cash,100,1
1614,594,5/14/2025,food,90,2
1615,594,6/19/2025,cash,90,3
1616,595,5/13/2025,cash,110,2
1617,596,4/18/2025,cash,100,1
1618,596,5/14/2025,food,90,2
1619,596,6/16/2025,food,90,3
1620,597,4/14/2025,cash,110,1
1621,597,5/11/2025,cash,110,2
1622,597,6/12/2025,food,110,3
1623,598,4/16/2025,cash,90,1
1624,598,5/13/2025,cash,90,2
1625,598,6/14/2025,cash,110,3
1626,599,4/17/2025,food,110,1
1627,599,5/18/2025,cash,90,2
1628,599,6/15/2025,cash,100,3
1629,600,4/10/2025,cash,100,1
1630,600,5/10/2025,food,90,2
1631,600,6/13/2025,food,110,3
1632,601,4/17/2025,cash,100,1
1633,601,5/11/2025,cash,90,2
1634,601,6/10/2025,cash,100,3
1635,602,4/14/2025,food,110,1
1636,602,5/20/2025,food,110,2
1637,602,6/16/2025,food,110,3
1638,603,5/19/2025,food,100,2
1639,603,6/16/2025,cash,110,3
1640,604,4/12/2025,cash,90,1
1641,604,5/15/2025,food,90,2
1642,604,6/16/2025,food,100,3
1643,605,4/10/2025,food,100,1
1644,605,5/10/2025,cash,100,2
1645,605,6/12/2025,food,110,3
1646,606,4/12/2025,food,100,1
1647,606,5/10/2025,cash,100,2
1648,606,6/16/2025,food,110,3
1649,607,4/13/2025,food,90,1
1650,607,5/10/2025,cash,90,2
1651,607,6/11/2025,food,100,3
1652,608,4/17/2025,food,110,1
1653,608,5/11/2025,food,100,2
1654,608,6/18/2025,food,90,3
1655,609,5/17/2025,cash,100,2
1656,609,6/14/2025,cash,90,3
1657,610,5/18/2025,food,90,2
1658,610,6/13/2025,food,90,3
1659,611,4/15/2025,food,100,1
1660,611,5/14/2025,food,90,2
1661,611,6/19/2025,cash,100,3
1662,612,4/16/2025,cash,110,1
1663,612,5/19/2025,cash,90,2
1664,613,4/20/2025,food,110,1
1665,613,5/14/2025,cash,90,2
1666,613,6/13/2025,cash,110,3
1667,614,4/16/2025,cash,90,1
1668,614,5/10/2025,cash,90,2
1669,614,6/13/2025,food,90,3
1670,615,4/19/2025,food,90,1
1671,615,5/11/2025,cash,90,2
1672,615,6/17/2025,cash,90,3
1673,616,4/12/2025,food,90,1
1674,616,5/17/2025,food,110,2
1675,616,6/15/2025,food,100,3
1676,617,4/18/2025,food,110,1
1677,617,5/18/2025,cash,110,2
1678,617,6/19/2025,food,110,3
1679,618,4/13/2025,cash,90,1
1680,618,5/14/2025,food,110,2
1681,618,6/16/2025,cash,110,3
1682,619,4/14/2025,cash,90,1
1683,619,5/13/2025,cash,100,2
1684,620,5/18/2025,food,100,2
1685,620,6/16/2025,food,100,3
1686,621,4/12/2025,food,110,1
1687,621,5/15/2025,cash,100,2
1688,621,6/16/2025,cash,100,3
1689,622,4/10/2025,food,100,1
1690,622,5/13/2025,food,100,2
1691,623,4/13/2025,food,100,1
1692,623,5/14/2025,cash,110,2
1693,623,6/15/2025,cash,110,3
1694,624,4/16/2025,cash,90,1
1695,624,5/10/2025,cash,110,2
1696,624,6/11/2025,cash,90,3
1697,625,4/12/2025,cash,90,1
1698,625,5/15/2025,food,110,2
1699,625,6/10/2025,cash,100,3
1700,626,4/10/2025,cash,90,1
1701,626,5/13/2025,cash,100,2
1702,626,6/17/2025,cash,100,3
1703,627,4/19/2025,cash,110,1
1704,627,5/11/2025,food,110,2
1705,627,6/12/2025,cash,100,3
1706,628,4/14/2025,cash,100,1
1707,628,5/20/2025,cash,110,2
1708,628,6/17/2025,food,110,3
1709,629,4/20/2025,food,100,1
1710,629,5/13/2025,food,110,2
1711,629,6/13/2025,food,90,3
1712,630,4/10/2025,cash,90,1
1713,630,5/11/2025,cash,90,2
1714,631,4/11/2025,food,100,1
1715,631,5/19/2025,cash,110,2
1716,631,6/16/2025,cash,110,3
1717,632,4/20/2025,food,110,1
1718,632,5/17/2025,cash,100,2
1719,632,6/13/2025,food,90,3
1720,633,4/14/2025,food,90,1
1721,633,5/17/2025,food,110,2
1722,633,6/17/2025,cash,100,3
1723,634,4/16/2025,food,110,1
1724,634,5/12/2025,cash,90,2
1725,635,4/17/2025,food,90,1
1726,635,5/12/2025,cash,110,2
1727,635,6/14/2025,cash,110,3
1728,636,4/10/2025,cash,110,1
1729,636,5/15/2025,food,100,2
1730,636,6/17/2025,cash,90,3
1731,637,4/20/2025,food,110,1
1732,637,5/18/2025,cash,100,2
1733,637,6/10/2025,food,110,3
1734,638,4/14/2025,food,90,1
1735,638,5/10/2025,food,110,2
1736,638,6/11/2025,food,100,3
1737,639,6/13/2025,food,110,3
1738,640,4/14/2025,food,110,1
1739,640,5/13/2025,food,100,2
1740,640,6/18/2025,cash,90,3
1741,641,4/17/2025,cash,100,1
1742,641,5/10/2025,cash,100,2
1743,641,6/18/2025,food,90,3
1744,642,4/20/2025,food,110,1
1745,642,5/17/2025,cash,110,2
1746,642,6/14/2025,cash,90,3
1747,643,5/15/2025,cash,110,2
1748,643,6/10/2025,food,90,3
1749,644,4/13/2025,food,90,1
1750,644,5/14/2025,cash,110,2
1751,644,6/14/2025,food,90,3
1752,645,5/12/2025,food,90,2
1753,645,6/14/2025,food,110,3
1754,646,4/20/2025,cash,90,1
1755,646,6/10/2025,cash,90,3
1756,647,4/14/2025,cash,90,1
1757,647,5/15/2025,cash,110,2
1758,647,6/18/2025,food,110,3
1759,648,4/20/2025,food,90,1
1760,648,5/11/2025,food,90,2
1761,648,6/13/2025,food,110,3
1762,649,4/19/2025,cash,90,1
1763,649,5/15/2025,cash,110,2
1764,649,6/18/2025,cash,100,3
1765,650,5/15/2025,cash,100,2
1766,650,6/16/2025,cash,110,3
1767,651,4/16/2025,cash,90,1
1768,651,5/20/2025,food,110,2
1769,651,6/11/2025,cash,110,3
1770,652,5/18/2025,food,100,2
1771,652,6/15/2025,cash,90,3
1772,653,4/13/2025,cash,110,1
1773,653,5/20/2025,food,110,2
1774,653,6/10/2025,food,100,3
1775,654,4/11/2025,cash,110,1
1776,654,5/17/2025,food,90,2
1777,654,6/10/2025,food,90,3
1778,655,4/16/2025,food,90,1
1779,655,5/10/2025,food,110,2
1780,656,4/14/2025,food,90,1
1781,656,5/16/2025,cash,110,2
1782,656,6/17/2025,food,110,3
1783,657,4/10/2025,cash,100,1
1784,657,5/11/2025,cash,110,2
1785,657,6/11/2025,food,90,3
1786,658,4/14/2025,food,100,1
1787,658,5/12/2025,cash,110,2
1788,658,6/13/2025,cash,100,3
1789,659,4/18/2025,cash,110,1
1790,659,5/19/2025,food,110,2
1791,659,6/11/2025,food,90,3
1792,660,4/16/2025,cash,110,1
1793,660,5/10/2025,cash,90,2
1794,660,6/19/2025,cash,90,3
1795,661,4/10/2025,food,100,1
1796,661,5/11/2025,food,90,2
1797,661,6/18/2025,cash,90,3
1798,662,4/12/2025,cash,110,1
1799,662,5/17/2025,cash,110,2
1800,662,6/12/2025,cash,100,3
1801,663,4/18/2025,food,110,1
1802,663,5/13/2025,food,110,2
1803,663,6/16/2025,cash,110,3
1804,664,4/13/2025,food,100,1
1805,664,5/19/2025,food,110,2
1806,664,6/13/2025,cash,110,3
1807,665,4/20/2025,food,90,1
1808,665,6/13/2025,food,110,3
1809,666,4/12/2025,cash,110,1
1810,666,5/10/2025,cash,90,2
1811,666,6/11/2025,food,90,3
1812,667,5/11/2025,cash,110,2
1813,667,6/11/2025,cash,100,3
1814,668,4/13/2025,food,90,1
1815,668,5/20/2025,cash,100,2
1816,668,6/16/2025,food,110,3
1817,669,4/14/2025,food,110,1
1818,669,5/20/2025,cash,90,2
1819,669,6/13/2025,cash,100,3
1820,670,4/14/2025,food,90,1
1821,670,5/16/2025,food,90,2
1822,670,6/10/2025,food,110,3
1823,671,4/16/2025,cash,100,1
1824,671,5/14/2025,cash,100,2
1825,671,6/17/2025,cash,110,3
1826,672,4/14/2025,cash,100,1
1827,672,5/14/2025,food,100,2
1828,672,6/17/2025,cash,100,3
1829,673,5/13/2025,food,100,2
1830,673,6/18/2025,cash,90,3
1831,674,4/15/2025,food,110,1
1832,674,5/20/2025,food,110,2
1833,674,6/11/2025,cash,90,3
1834,675,4/14/2025,cash,110,1
1835,675,6/19/2025,cash,110,3
1836,676,4/18/2025,cash,90,1
1837,676,6/18/2025,food,110,3
1838,677,4/17/2025,cash,90,1
1839,677,5/14/2025,food,100,2
1840,677,6/14/2025,cash,110,3
1841,678,4/19/2025,food,90,1
1842,678,5/19/2025,cash,90,2
1843,678,6/15/2025,food,100,3
1844,679,4/18/2025,food,100,1
1845,679,5/18/2025,cash,110,2
1846,679,6/19/2025,cash,90,3
1847,680,4/10/2025,cash,100,1
1848,680,5/11/2025,cash,110,2
1849,681,4/12/2025,cash,110,1
1850,681,5/15/2025,cash,90,2
1851,681,6/19/2025,food,90,3
1852,682,5/17/2025,cash,90,2
1853,682,6/13/2025,cash,90,3
1854,683,4/19/2025,cash,90,1
1855,683,5/14/2025,cash,110,2
1856,683,6/10/2025,food,90,3
1857,684,4/15/2025,cash,90,1
1858,684,5/13/2025,food,90,2
1859,684,6/15/2025,food,100,3
1860,685,4/12/2025,cash,110,1
1861,685,5/20/2025,cash,110,2
1862,685,6/12/2025,cash,90,3
1863,686,4/12/2025,cash,90,1
1864,686,5/14/2025,food,90,2
1865,686,6/13/2025,cash,90,3
1866,687,4/13/2025,food,110,1
1867,687,5/14/2025,food,90,2
1868,687,6/12/2025,food,100,3
1869,688,4/15/2025,cash,110,1
1870,688,5/16/2025,cash,90,2
1871,688,6/13/2025,cash,90,3
1872,689,4/16/2025,cash,110,1
1873,689,5/14/2025,food,100,2
1874,689,6/19/2025,cash,100,3
1875,690,4/19/2025,food,100,1
1876,690,5/19/2025,cash,110,2
1877,690,6/10/2025,cash,100,3
1878,691,4/18/2025,food,90,1
1879,691,5/11/2025,cash,90,2
1880,691,6/18/2025,cash,110,3
1881,692,4/20/2025,cash,90,1
1882,692,5/18/2025,cash,90,2
1883,692,6/10/2025,cash,90,3
1884,693,4/11/2025,food,110,1
1885,693,5/14/2025,food,100,2
1886,693,6/12/2025,cash,100,3
1887,694,4/13/2025,cash,90,1
1888,694,5/11/2025,cash,110,2
1889,694,6/16/2025,cash,110,3
1890,695,4/17/2025,cash,110,1
1891,695,5/15/2025,cash,90,2
1892,695,6/10/2025,cash,110,3
1893,696,4/15/2025,cash,110,1
1894,696,5/19/2025,cash,90,2
1895,696,6/17/2025,cash,100,3
1896,697,4/18/2025,food,90,1
1897,697,5/19/2025,cash,110,2
1898,697,6/15/2025,food,100,3
1899,698,4/18/2025,food,100,1
1900,698,5/11/2025,cash,110,2
1901,698,6/18/2025,food,100,3
1902,699,4/11/2025,cash,90,1
1903,699,5/14/2025,cash,100,2
1904,699,6/10/2025,food,100,3
1905,700,4/19/2025,cash,90,1
1906,700,5/13/2025,food,100,2
1907,700,6/11/2025,food,110,3
1908,701,4/18/2025,cash,100,1
1909,701,5/11/2025,cash,100,2
1910,701,6/14/2025,cash,100,3
1911,702,4/10/2025,food,100,1
1912,702,5/19/2025,food,110,2
1913,702,6/10/2025,food,90,3
1914,703,4/13/2025,food,110,1
1915,703,5/18/2025,food,110,2
1916,703,6/10/2025,cash,90,3
1917,704,4/14/2025,cash,90,1
1918,704,5/14/2025,cash,110,2
1919,705,4/14/2025,food,110,1
1920,705,5/17/2025,food,90,2
1921,705,6/16/2025,cash,110,3
1922,706,4/16/2025,food,90,1
1923,706,5/11/2025,cash,110,2
1924,706,6/20/2025,food,110,3
1925,707,4/19/2025,food,100,1
1926,707,5/10/2025,cash,100,2
1927,707,6/12/2025,food,110,3
1928,708,4/18/2025,food,90,1
1929,708,5/14/2025,cash,100,2
1930,708,6/16/2025,food,110,3
1931,709,4/15/2025,food,100,1
1932,709,5/10/2025,cash,100,2
1933,709,6/20/2025,food,100,3
1934,710,4/12/2025,food,90,1
1935,711,4/11/2025,food,100,1
1936,711,5/14/2025,food,110,2
1937,711,6/18/2025,cash,90,3
1938,712,4/15/2025,cash,110,1
1939,712,5/18/2025,cash,100,2
1940,712,6/12/2025,food,110,3
1941,713,4/10/2025,food,90,1
1942,713,5/20/2025,cash,100,2
1943,713,6/13/2025,cash,100,3
1944,714,4/18/2025,food,110,1
1945,714,5/11/2025,food,110,2
1946,714,6/12/2025,cash,90,3
1947,715,4/19/2025,food,110,1
1948,715,5/11/2025,cash,110,2
1949,716,4/11/2025,cash,100,1
1950,716,5/16/2025,food,90,2
1951,716,6/16/2025,cash,110,3
1952,717,4/11/2025,food,100,1
1953,717,6/18/2025,food,110,3
1954,718,4/18/2025,cash,90,1
1955,718,6/10/2025,cash,110,3
1956,719,4/16/2025,cash,110,1
1957,719,5/19/2025,cash,90,2
1958,719,6/15/2025,food,110,3
1959,720,4/14/2025,food,110,1
1960,720,5/16/2025,cash,110,2
1961,720,6/16/2025,food,110,3
1962,721,4/12/2025,cash,90,1
1963,721,5/11/2025,cash,110,2
1964,721,6/19/2025,food,90,3
1965,722,4/13/2025,cash,100,1
1966,722,5/15/2025,cash,110,2
1967,722,6/16/2025,cash,90,3
1968,723,4/12/2025,cash,110,1
1969,723,5/12/2025,cash,90,2
1970,723,6/15/2025,food,100,3
1971,724,4/14/2025,cash,110,1
1972,724,5/14/2025,cash,110,2
1973,724,6/10/2025,food,110,3
1974,725,4/15/2025,cash,100,1
1975,725,6/10/2025,cash,90,3
1976,726,4/16/2025,cash,90,1
1977,726,6/10/2025,cash,100,3
1978,727,4/19/2025,cash,90,1
1979,727,5/20/2025,food,90,2
1980,727,6/13/2025,cash,90,3
1981,728,4/14/2025,food,100,1
1982,728,5/16/2025,cash,100,2
1983,728,6/17/2025,food,100,3
1984,729,4/20/2025,cash,110,1
1985,729,5/18/2025,food,100,2
1986,729,6/10/2025,cash,90,3
1987,730,4/18/2025,cash,110,1
1988,730,6/15/2025,food,90,3
1989,731,4/20/2025,cash,100,1
1990,731,5/13/2025,food,110,2
1991,731,6/10/2025,cash,110,3
1992,732,4/10/2025,cash,110,1
1993,732,5/19/2025,cash,100,2
1994,732,6/12/2025,cash,110,3
1995,733,6/12/2025,food,110,3
1996,734,4/19/2025,food,110,1
1997,734,5/16/2025,food,110,2
1998,734,6/19/2025,food,90,3
1999,735,4/14/2025,cash,110,1
2000,735,5/19/2025,food,110,2
2001,736,4/15/2025,cash,100,1
2002,736,5/18/2025,food,110,2
2003,736,6/13/2025,cash,90,3
2004,737,4/13/2025,food,90,1
2005,737,5/16/2025,food,110,2
2006,737,6/10/2025,food,110,3
2007,738,4/18/2025,food,90,1
2008,738,5/11/2025,food,100,2
2009,739,4/17/2025,cash,110,1
2010,739,5/18/2025,cash,110,2
2011,739,6/15/2025,food,110,3
2012,740,4/18/2025,cash,110,1
2013,740,5/10/2025,food,90,2
2014,740,6/16/2025,cash,90,3
2015,741,5/16/2025,food,90,2
2016,741,6/12/2025,food,110,3
2017,742,4/18/2025,cash,100,1
2018,742,5/11/2025,food,110,2
2019,742,6/16/2025,cash,90,3
2020,743,4/17/2025,food,90,1
2021,743,5/20/2025,cash,90,2
2022,743,6/15/2025,food,90,3
2023,744,4/13/2025,food,100,1
2024,744,5/13/2025,food,110,2
2025,744,6/10/2025,cash,90,3
2026,745,4/13/2025,cash,90,1
2027,745,5/18/2025,food,110,2
2028,745,6/16/2025,cash,90,3
2029,746,4/16/2025,cash,90,1
2030,746,5/13/2025,food,90,2
2031,746,6/11/2025,food,110,3
2032,747,4/20/2025,food,90,1
2033,747,5/19/2025,cash,110,2
2034,747,6/17/2025,food,90,3
2035,748,4/18/2025,cash,110,1
2036,748,6/20/2025,cash,90,3
2037,749,4/13/2025,food,100,1
2038,749,5/17/2025,food,100,2
2039,749,6/16/2025,cash,90,3
2040,750,4/17/2025,cash,110,1
2041,750,5/16/2025,cash,110,2
2042,750,6/10/2025,cash,110,3
2043,751,4/20/2025,food,100,1
2044,752,4/19/2025,cash,100,1
2045,752,5/18/2025,food,90,2
2046,753,4/17/2025,cash,90,1
2047,754,4/12/2025,cash,100,1
2048,754,6/17/2025,cash,100,3
2049,755,4/12/2025,cash,90,1
2050,755,5/10/2025,food,90,2
2051,755,6/16/2025,cash,110,3
2052,756,5/17/2025,food,110,2
2053,756,6/15/2025,food,90,3
2054,757,4/17/2025,cash,110,1
2055,757,5/14/2025,food,110,2
2056,757,6/12/2025,food,90,3
2057,758,4/16/2025,food,110,1
2058,758,5/11/2025,food,100,2
2059,758,6/10/2025,cash,100,3
2060,759,4/14/2025,cash,100,1
2061,759,5/11/2025,cash,100,2
2062,759,6/17/2025,cash,90,3
2063,760,4/12/2025,cash,100,1
2064,760,5/19/2025,cash,90,2
2065,760,6/14/2025,food,90,3
2066,761,4/15/2025,food,110,1
2067,761,5/17/2025,cash,100,2
2068,761,6/13/2025,cash,90,3
2069,762,4/12/2025,food,100,1
2070,762,5/13/2025,food,110,2
2071,762,6/19/2025,food,100,3
2072,763,4/11/2025,food,100,1
2073,763,5/16/2025,food,90,2
2074,764,4/12/2025,cash,100,1
2075,764,5/16/2025,cash,90,2
2076,764,6/12/2025,cash,90,3
2077,765,4/15/2025,cash,90,1
2078,765,6/20/2025,food,90,3
2079,766,4/18/2025,food,90,1
2080,766,5/16/2025,cash,110,2
2081,766,6/20/2025,cash,90,3
2082,767,5/19/2025,food,100,2
2083,767,6/10/2025,food,90,3
2084,768,4/19/2025,food,110,1
2085,768,5/12/2025,cash,90,2
2086,768,6/10/2025,cash,110,3
2087,769,4/16/2025,food,110,1
2088,769,6/14/2025,food,110,3
2089,770,4/18/2025,cash,110,1
2090,770,5/15/2025,food,110,2
2091,770,6/17/2025,cash,110,3
2092,771,4/11/2025,food,90,1
2093,771,5/18/2025,food,100,2
2094,771,6/13/2025,cash,90,3
2095,772,5/16/2025,cash,110,2
2096,772,6/20/2025,food,100,3
2097,773,4/17/2025,food,110,1
2098,773,5/19/2025,food,110,2
2099,773,6/12/2025,cash,100,3
2100,774,4/13/2025,food,110,1
2101,774,5/20/2025,food,110,2
2102,774,6/16/2025,cash,110,3
2103,775,4/13/2025,food,90,1
2104,775,5/10/2025,food,100,2
2105,775,6/19/2025,food,110,3
2106,776,4/10/2025,cash,110,1
2107,776,5/14/2025,cash,110,2
2108,776,6/15/2025,food,100,3
2109,777,4/18/2025,food,100,1
2110,777,5/13/2025,cash,100,2
2111,777,6/19/2025,food,90,3
2112,778,4/20/2025,cash,110,1
2113,778,5/19/2025,food,100,2
2114,778,6/13/2025,cash,110,3
2115,780,4/12/2025,food,90,1
2116,780,5/15/2025,cash,110,2
2117,780,6/17/2025,cash,100,3
2118,781,4/19/2025,cash,100,1
2119,781,6/13/2025,food,110,3
2120,782,4/20/2025,food,90,1
2121,782,5/18/2025,cash,110,2
2122,782,6/15/2025,food,90,3
2123,783,5/14/2025,food,110,2
2124,783,6/19/2025,food,100,3
2125,784,4/14/2025,food,90,1
2126,784,5/14/2025,cash,110,2
2127,784,6/19/2025,cash,90,3
2128,785,5/12/2025,cash,90,2
2129,785,6/15/2025,cash,100,3
2130,786,4/11/2025,food,90,1
2131,786,5/11/2025,food,100,2
2132,786,6/15/2025,food,90,3
2133,787,4/12/2025,food,110,1
2134,787,5/16/2025,food,110,2
2135,787,6/18/2025,cash,90,3
2136,788,4/17/2025,food,90,1
2137,788,5/19/2025,food,90,2
2138,788,6/20/2025,cash,100,3
2139,789,5/10/2025,food,90,2
2140,789,6/19/2025,cash,110,3
2141,790,4/17/2025,cash,110,1
2142,790,5/12/2025,food,90,2
2143,790,6/12/2025,cash,110,3
2144,791,4/15/2025,food,90,1
2145,791,5/15/2025,food,100,2
2146,791,6/15/2025,food,100,3
2147,792,4/14/2025,food,90,1
2148,792,5/15/2025,food,110,2
2149,792,6/14/2025,food,110,3
2150,793,4/15/2025,food,110,1
2151,793,5/14/2025,cash,110,2
2152,793,6/19/2025,cash,90,3
2153,794,4/16/2025,food,90,1
2154,794,5/10/2025,cash,90,2
2155,794,6/14/2025,food,110,3
2156,795,4/20/2025,cash,90,1
2157,795,6/11/2025,food,100,3
2158,796,4/10/2025,food,100,1
2159,796,5/18/2025,cash,110,2
2160,796,6/18/2025,cash,110,3
2161,797,4/14/2025,food,110,1
2162,797,5/16/2025,food,110,2
2163,797,6/17/2025,cash,100,3
2164,798,5/13/2025,food,100,2
2165,798,6/17/2025,food,110,3
2166,799,4/10/2025,cash,100,1
2167,799,5/12/2025,food,100,2
2168,799,6/11/2025,cash,90,3
2169,800,4/11/2025,cash,90,1
2170,800,5/12/2025,cash,110,2
2171,800,6/20/2025,cash,110,3
2172,801,4/11/2025,cash,100,1
2173,801,5/11/2025,cash,100,2
2174,801,6/12/2025,cash,110,3
2175,802,4/15/2025,cash,110,1
2176,802,5/17/2025,food,110,2
2177,802,6/20/2025,food,90,3
2178,803,4/15/2025,food,100,1
2179,803,5/15/2025,food,100,2
2180,803,6/12/2025,cash,100,3
2181,804,4/11/2025,food,100,1
2182,804,5/18/2025,cash,110,2
2183,804,6/10/2025,cash,110,3
2184,805,4/11/2025,food,90,1
2185,805,5/20/2025,cash,90,2
2186,805,6/13/2025,cash,90,3
2187,806,4/12/2025,cash,110,1
2188,807,4/16/2025,cash,90,1
2189,807,5/15/2025,cash,110,2
2190,807,6/18/2025,cash,90,3
2191,808,4/15/2025,food,110,1
2192,808,6/18/2025,cash,100,3
2193,809,4/14/2025,food,100,1
2194,809,5/20/2025,food,110,2
2195,809,6/17/2025,cash,90,3
2196,810,4/14/2025,cash,90,1
2197,810,5/14/2025,food,110,2
2198,810,6/17/2025,cash,90,3
2199,811,4/19/2025,food,90,1
2200,811,5/12/2025,food,90,2
2201,811,6/15/2025,cash,110,3
2202,812,5/18/2025,food,110,2
2203,812,6/17/2025,food,90,3
2204,813,4/18/2025,cash,90,1
2205,813,5/20/2025,cash,90,2
2206,813,6/16/2025,cash,110,3
2207,814,4/10/2025,cash,100,1
2208,814,5/17/2025,food,110,2
2209,814,6/19/2025,food,100,3
2210,815,4/15/2025,food,90,1
2211,815,5/18/2025,food,90,2
2212,815,6/10/2025,cash,90,3
2213,816,4/14/2025,cash,100,1
2214,816,5/19/2025,food,90,2
2215,816,6/15/2025,cash,90,3
2216,817,4/19/2025,cash,90,1
2217,817,5/20/2025,cash,110,2
2218,818,4/20/2025,cash,90,1
2219,818,5/17/2025,food,110,2
2220,818,6/18/2025,cash,90,3
2221,819,4/13/2025,cash,110,1
2222,819,5/17/2025,cash,90,2
2223,819,6/17/2025,cash,110,3
2224,820,5/10/2025,cash,110,2
2225,820,6/13/2025,cash,90,3
2226,821,4/17/2025,food,100,1
2227,821,5/12/2025,cash,90,2
2228,821,6/20/2025,cash,90,3
2229,822,4/16/2025,cash,90,1
2230,822,6/19/2025,cash,100,3
2231,823,4/15/2025,food,90,1
2232,823,5/19/2025,cash,90,2
2233,823,6/13/2025,food,100,3
2234,824,4/18/2025,cash,110,1
2235,824,5/20/2025,food,110,2
2236,824,6/14/2025,cash,90,3
2237,825,4/10/2025,food,110,1
2238,825,5/15/2025,cash,110,2
2239,825,6/12/2025,cash,110,3
2240,826,4/12/2025,cash,110,1
2241,826,5/15/2025,food,110,2
2242,826,6/11/2025,cash,90,3
2243,827,4/19/2025,food,90,1
2244,827,5/19/2025,food,90,2
2245,827,6/13/2025,food,90,3
2246,828,4/13/2025,food,100,1
2247,828,5/18/2025,food,100,2
2248,828,6/12/2025,cash,90,3
2249,829,4/11/2025,cash,90,1
2250,829,5/17/2025,cash,100,2
2251,829,6/19/2025,cash,100,3
2252,830,4/17/2025,food,90,1
2253,830,5/19/2025,cash,100,2
2254,830,6/11/2025,food,100,3
2255,831,4/10/2025,food,90,1
2256,831,5/14/2025,cash,100,2
2257,831,6/12/2025,cash,90,3
2258,832,4/14/2025,cash,90,1
2259,832,5/10/2025,food,100,2
2260,833,4/20/2025,food,100,1
2261,833,5/14/2025,cash,100,2
2262,833,6/20/2025,food,100,3
2263,834,4/12/2025,cash,100,1
2264,834,5/11/2025,cash,100,2
2265,834,6/10/2025,cash,90,3
2266,835,4/11/2025,cash,90,1
2267,835,5/16/2025,cash,90,2
2268,835,6/14/2025,cash,100,3
2269,836,4/18/2025,cash,110,1
2270,836,5/11/2025,food,100,2
2271,836,6/19/2025,cash,110,3
2272,837,4/15/2025,cash,100,1
2273,837,5/18/2025,cash,100,2
2274,837,6/13/2025,cash,100,3
2275,838,4/15/2025,cash,90,1
2276,838,5/14/2025,food,110,2
2277,839,4/13/2025,food,90,1
2278,839,5/13/2025,cash,90,2
2279,839,6/12/2025,food,110,3
2280,840,4/20/2025,food,100,1
2281,840,5/16/2025,food,100,2
2282,840,6/11/2025,cash,100,3
2283,841,4/20/2025,cash,110,1
2284,841,5/17/2025,food,100,2
2285,841,6/16/2025,cash,90,3
2286,842,4/11/2025,cash,90,1
2287,842,5/17/2025,cash,90,2
2288,842,6/14/2025,food,100,3
2289,843,4/14/2025,food,110,1
2290,843,5/11/2025,cash,90,2
2291,843,6/17/2025,food,90,3
2292,844,5/20/2025,food,110,2
2293,844,6/18/2025,cash,110,3
2294,845,4/20/2025,food,110,1
2295,845,5/13/2025,cash,100,2
2296,845,6/10/2025,food,110,3
2297,846,4/10/2025,food,110,1
2298,846,5/17/2025,food,110,2
2299,846,6/17/2025,cash,110,3
2300,847,4/17/2025,food,110,1
2301,847,5/16/2025,food,110,2
2302,847,6/14/2025,cash,100,3
2303,848,6/17/2025,food,90,3
2304,849,4/19/2025,food,90,1
2305,849,5/12/2025,food,100,2
2306,849,6/18/2025,food,110,3
2307,850,4/11/2025,food,90,1
2308,850,5/14/2025,cash,100,2
2309,850,6/20/2025,cash,90,3
2310,851,4/10/2025,food,110,1
2311,851,5/11/2025,cash,100,2
2312,851,6/12/2025,cash,110,3
2313,852,4/20/2025,food,90,1
2314,852,5/18/2025,cash,90,2
